person_id,primary_name,birth_year,death_year,primary_profession
779059,Jörg Steinberg,1963,,actor
295786,Jorg Uwe Gehrke,,,art_department
511379,Jörg Vincent Malotki,1969,,"actor,transportation_department,producer"
31867,Jorge Aravena,1969,,actor
769461,Jorge Armando Soto,,,actor
57897,Jorge Basurto,,,"writer,actor,producer"
62017,Jorge Becerra,,,"actor,editorial_department"
111035,Jorge Bruno,,,"make_up_department,actor"
128476,Jorge Cao,1944,,actor
138147,Jorge Castillo,,,actor
186356,Jorge da Cunha Lima,,,"actor,producer"
192207,Jorge Daudi,,,actor
199028,Jorge de Las Longas,,,costume_designer
8484,Jorge Enrique Abello,1968,,actor
248496,Jorge Estregan,,,"actor,writer"
290490,Jorge Garcia,1973,,"actor,producer,soundtrack"
465484,Jorge Lavat,1933,2011,"actor,soundtrack"
9223,Jorge Luis Abreu,,,actor
520246,Jorge Marrale,1947,,actor
919803,Jorge Martínez,,,writer
583600,Jorge Méndez Ávalos,,,miscellaneous
590036,Jorge Negrete,1911,1953,"actor,soundtrack,music_department"
662956,Jorge Pérez Grovas,,,"writer,director,editor"
638307,Jorge Perugorría,1965,,"actor,director,producer"
653308,Jorge Porcel,1936,2006,"actor,writer"
76882,Jorge Quintino Biague,,,actor
711551,Jorge Ríos,,,"director,assistant_director,camera_department"
688796,Jorge Rivero,1938,,"actor,producer"
698440,Jorge Román,,,"actor,cinematographer"
708870,Jorge Russek,1932,1998,"actor,camera_department"
714384,Jorge Sainz,,,"art_department,art_director,set_decorator"
715360,Jorge Salcedo,1915,1988,actor
715890,Jorge Salinas,1968,,actor
796971,Jorge Sánchez,1950,,"producer,miscellaneous,assistant_director"
721619,Jorge Sanz,1969,,"actor,writer,soundtrack"
740213,Jorge Senyal,,,"cinematographer,director,producer"
793050,Jorge Suárez,,,actor
805610,Jorge Tejero,,,"production_manager,miscellaneous"
12022,Jörgen Adolfsson,,,"music_department,miscellaneous,composer"
428602,Jørgen Kiil,1931,2003,"actor,soundtrack"
460439,Jørgen Langhelle,1965,,"actor,editorial_department"
546149,Jørgen Melgaard,,,"producer,miscellaneous,writer"
587494,Jørgen Nash,1920,2004,"director,actor,writer"
711022,Jørgen Ryg,1927,1981,"actor,composer"
864741,Jørgen Weel,1922,1993,actor
337730,Jori Haller,,,actress
836803,Jorien van Nes,,,"director,editorial_department,miscellaneous"
396881,Joris Jarsky,1974,,"actor,camera_department"
414673,Jorma Kantola,,,"camera_department,cinematographer"
817536,Jorma Tommila,1959,,"actor,writer,art_department"
849948,Jorunn Voll,,,actress
197240,Jos De Buck,,,art_director
837839,Jos Vandeloo,1925,2015,"writer,actor"
842512,Jos Verbist,1952,,actor
262585,José A. Figueroa,,,camera_department
524786,José A. Martínez Suárez,1925,2019,"assistant_director,director,writer"
14392,José Airosa,1971,,actor
16580,Jose Alcala,,,"actor,producer,camera_department"
21249,Jose Aloha,,,actor
906891,José Alonso,,,transportation_department
23852,José Amezola,,,actor
24388,José Amozurrutia,,,"composer,director,music_department"
26943,José Andrade,,,actor
520283,José Ángel Marrero Socorro,,,
831457,José Ángel Urdaneta,1965,,actor
16628,José Antonio Alcaraz,1938,2001,"composer,actor,writer"
24227,José Antonio Amor,,,actor
127119,José António Camões,,,actor
131969,José Antonio Carmona,,,"art_department,art_director,set_decorator"
490236,José Antonio de la Loma,1924,2004,"writer,director,producer"
692721,José Rocco,,,actor
658816,José Antonio Primo de Rivera,1903,1936,soundtrack
891320,José Antonio Yanes,,,sound_department
35550,José Arques,,,
801521,Jose Augusto Tanus,,,actor
48836,José Balsalobre,,,actor
57467,José Basseti,,,actor
58396,José Batista,,,composer
63382,José Beeckman,,,actor
70670,José Bergamín,,,
81279,José Blach,,,actor
87984,José Bohr,1901,1994,"director,producer,actor"
124875,José Camacho,,,"actor,writer"
128464,José Canário,,,composer
197304,José Caparrós Aguiar,1927,1999,"director,writer"
130666,Jose Carillo,,,"miscellaneous,camera_department,casting_department"
468549,José Carlos Leal,,,actor
131191,José Carlos Ruiz,1936,,actor
7142,José Carreras,1946,,"soundtrack,actor,art_department"
137887,José Castellruiz,,,actor
141429,José Cerezo,,,actor
167803,José Contreras,,,"set_decorator,production_designer,actor"
171662,Jose Coronado,1957,,"actor,soundtrack"
196476,José de Abreu,1946,,"actor,director,producer"
682752,José de la Rica,,,cinematographer
196496,José Duarte de Aguiar,,1994,"art_director,set_decorator"
229375,José Dumont,1950,,actor
235370,José Eber,1950,,"make_up_department,actor,miscellaneous"
570908,José Elías Moreno,1956,,"actor,director,writer"
619053,José Emilio Pacheco,1939,2014,writer
124877,José Enrique Camacho,,1991,actor
619594,Jose Felipe Padron,,,actor
838721,Jose Fernando Varela,,,"art_department,art_director,set_decorator"
260555,José Ferrer,1912,1992,"actor,soundtrack,director"
263097,José Fillola,,,"art_department,set_decorator,miscellaneous"
283241,José Fumanal,,,actor
680919,José G. Rey,,,actor
288263,José Gamboa,,,sound_department
288616,José Gandía Casimiro,,,director
289632,José Garcia,,,actor
290050,José García Marino,,,actor
290101,José García Nieto,1914,2001,writer
332742,José Gómez,,,actor
314533,José Gosálvez,,,actor
317254,José Granados,,,"special_effects,actor"
318354,José Gras,,,actor
688429,José Gregorio Rivas,,,actor
327950,José Guerra,1950,2008,"cinematographer,camera_department"
13187,José I. Aguilar,,,assistant_director
389103,José Isbert,1886,1966,"actor,soundtrack"
407466,José Jorge,,,actor
407563,José Jorna,,,"animation_department,visual_effects,art_department"
259611,José Juan Fernández,,,sound_department
843921,José Juan Verón,,,"actor,camera_department"
454573,Jose Lacombe,,,miscellaneous
461278,José Lanzelotti,,,costume_designer
501256,José López Ruiz,,,
16682,José Luis Alcobendas,,,actor
18537,José Luis Alfonzo,1961,,actor
91602,José Luis Borau,1929,2012,"writer,director,actor"
141620,José Luis Cerrada,,,"production_manager,actor"
170660,José Luis Cordero,,,"actor,director"
197781,José Luis de Diego,,,actor
199025,José Luis de las Heras,,,"actor,costume_department,miscellaneous"
260557,José Luis Ferrer,,,"actor,director,writer"
271825,José Luis Forn,,,"director,writer"
275716,José Luis Franco,,,"actor,producer"
286578,José Luis Galiana,,,writer
290133,José Luis García Pérez,1972,,"actor,soundtrack,director"
332748,José Luis Gómez,,,camera_department
331233,José Luis Gutiérrez,,,"producer,camera_department,actor"
400591,José Luis Jiménez,,,"actor,art_department,miscellaneous"
455658,José Luis Lago,,,actor
6997,José Luis López Vázquez,1922,2009,"actor,costume_designer,assistant_director"
514967,José Luis Manzano,1963,1992,"actor,miscellaneous"
566552,José Luis Monter,1925,,"writer,assistant_director,miscellaneous"
570912,José Luis Moreno,1947,,"director,producer,writer"
618622,José Luis Ozores,1923,1968,"actor,writer"
707591,José Luis Ruiz Barahona,,,actor
715716,José Luis Salgado,,,actor
720286,José Luis Sansalvador,1933,2006,"actor,miscellaneous"
16519,José M. Albuerne,,,"miscellaneous,production_manager"
21392,José Manuel Alonso,,,actor
516363,José Manuel Marcos,,,actor
634275,José Manuel Peláez,,,"writer,actor,producer"
38502,José María Asín,,,actor
83990,José María Blay,,,"writer,producer,director"
803312,José María de Tavira,1983,,"actor,director,writer"
275717,José María Franco,,,music_department
453910,José María Labernié,,,actor
565409,José María Monje,1967,,actor
892283,José María Yazpik,1970,,"actor,producer,director"
524551,José Martín,,,"assistant_director,cinematographer,writer"
524995,José Martínez,,,"visual_effects,camera_department,animation_department"
524674,José Martínez Blanco,1931,1990,"miscellaneous,actor"
527689,José Mata,1940,,actor
531875,José Mayer,1949,,actor
546765,Jose Meloni,,,actor
550004,Jose Mesa,1966,,"editor,sound_department"
407633,José Miguel Arroyo,1969,,actor
557975,José Millán Astray,1879,1954,
563600,José Mojica Marins,1936,2020,"actor,director,writer"
566752,José Montes-Baquer,,,"director,producer"
610702,José Oliosi,,,"production_manager,producer,actor"
610782,José Olivares González,,,
613943,José Orive,,,actor
614050,José Orlando,,,composer
242897,José Pedro Elías,,,sound_department
310010,José Pedro Gomes,1951,,actor
923607,Jose Polo-Cueto,,,actor
31677,José Rafael Arango,,,actor
501185,José Ramón López Luzzatti,,,actor
669260,José Ramos,,,actor
680780,José Revueltas,1914,1976,writer
6797,Jose Rivera,1960,,"costume_designer,costume_department"
699398,José Rosa,1934,,"cinematographer,camera_department"
713025,José Sacristán,,,"stunts,actor,miscellaneous"
715892,José Salinas,,,actor
718479,José Sanchis Sinisterra,1940,,"writer,actor"
718465,José Sancho,1944,2013,"actor,miscellaneous"
725504,José Sazatornil,1925,2015,actor
737819,José Sefami,,,"actor,producer,soundtrack"
752244,José Sierra de Luna,,,actor
770474,José Spagnulo,,,transportation_department
793052,José Suárez,,,"cinematographer,assistant_director,miscellaneous"
819033,José Torres Ovando,,,actor
819533,José Torvay,1909,1973,actor
834883,José Valverde,,,actor
835324,José van Dam,1940,,"actor,soundtrack"
198105,José Venâncio de Godoy,,,actor
853130,José Vía,,,actor
862922,José Way,,,actress
875679,José Wilker,1946,2014,"actor,director,producer"
892767,Jose Yenque,,,"actor,producer,writer"
903687,José Zúñiga,,,actor
314863,Joseba Gotxi,,,"music_department,sound_department"
105734,Josée Brodeur,,,"miscellaneous,actress"
210606,Josée Destoop,,,actress
974855,Josef Ábel,1941,,actor
9246,Josef Abrhám,1939,,"actor,soundtrack"
16300,Josef Albin,,1949,actor
64370,Josef Bek,1918,1995,"actor,soundtrack"
77869,Josef Bierbichler,1948,,"actor,director,writer"
305165,Josef Glas,,,actor
329725,Josef Gumboldt,,,actor
334304,Josef Hader,1962,,"actor,writer,soundtrack"
932745,Josef Hrabusicky,1948,1988,"art_department,production_designer,art_director"
409560,Josef Jung,,,cinematographer
411958,Josef Kainar,1917,1971,"writer,soundtrack,music_department"
423656,Josef Kemr,1922,1995,"actor,soundtrack,miscellaneous"
437527,Josef Kobík,1888,1964,"actor,make_up_department,miscellaneous"
447217,Josef Kroutvor,1942,,
1021948,Josef Ladra,,,actor
616228,Josef Ostendorf,1956,,actor
704497,Josef Rovenský,1894,1937,"actor,director,writer"
737075,Josef Sebánek,1915,1977,actor
759574,Josef Skvorecký,1924,2012,"writer,actor"
964215,Josef Sommer,,,
768152,Josef Somr,1934,,"actor,soundtrack"
858883,Josef Wanke,,,"costume_designer,costume_department"
1032911,Josefien Hendriks,,,"actress,director,writer"
597368,Josefin Nilsson,1969,2016,"actress,soundtrack"
123224,Josefina Calatayud,,,actress
133565,Josefina Carreras,,,actress
247056,Josefina Escobedo,1914,1997,actress
407616,Josefina Hellsten,,,actress
1039253,Josefine Preuß,1986,,actress
1037263,Josel Tolentino,,,cinematographer
400586,Joselito,1943,,"actor,soundtrack"
896119,Josema Yuste,1954,,"actor,writer,director"
31419,Josep Maria Aragonés,1951,,"visual_effects,editor,editorial_department"
50853,Josep Maria Barbara,,,producer
487990,Josep María Llompart,,,
655016,Josep Maria Pou,1944,,actor
422710,Joseph A. Kelly,1931,2008,actor
402857,Joseph Alan Johnson,1957,2020,"actor,writer"
20522,Joseph Alley,,,art_department
24874,Joseph Ancore Jr.,,,editor
37564,Joseph Ashton,1986,,actor
407642,Joseph B,,,actor
3418,Joseph Baldwin,1970,,"actor,writer,producer"
52231,Joseph Barillaro,,,"art_department,art_director"
62539,Joseph Becker,,,production_manager
4745,Joseph Bologna,1934,2017,"actor,writer,director"
94235,Joseph Bottoms,1954,,"actor,soundtrack"
94701,Joseph Boudreaux,1935,,actor
102516,Joseph Brenner,,,"producer,miscellaneous"
109885,Joseph Brownthunder,,,miscellaneous
268818,Joseph C. Floyd,,,actor
122334,Joseph Caffrey,,,transportation_department
124236,Joseph Calleia,1897,1975,"actor,writer,soundtrack"
148182,Joseph Cheong,,,actor
155400,Joseph Clancy,,,actor
173881,Joseph Cotten,1952,,"visual_effects,animation_department,camera_department"
975599,Joseph Cross,,,actor
156105,Joseph D. Clark,,,"actor,director,writer"
678599,Joseph D. Reitman,1968,,"actor,producer,director"
188632,Joseph Daly,1840,1916,actor
189034,Joseph Dammann,1977,,actor
192845,Joseph David,,,"writer,composer"
197960,Joseph De Francesco,,,"editor,writer,editorial_department"
203795,Joseph DeFranco,,,
772522,Joseph Devens,,,actor
214833,Joseph Dietrick,1907,1957,"editor,editorial_department"
222104,Joseph Dorowsky,,,camera_department
225798,Joseph Drimal,,,"director,assistant_director"
80307,Joseph E. Bishop,,,producer
273196,Joseph E. Foster,,,actor
556487,Joseph E. Miller,,,producer
236098,Joseph Eero,,,actor
247824,Joseph Esposito,,,miscellaneous
255425,Joseph Faure,,,actor
258589,Joseph Ferguson,,,producer
1211,Joseph Fiennes,1970,,"actor,director,producer"
276962,Joseph Franzetta,,,producer
913834,Joseph Frephies,,,actor
299586,Joseph Ghoraieb,,,director
300093,Joseph Giardino,,,actor
305659,Joseph Gleason,,,"director,actor"
313537,Joseph Gordon-Levitt,1981,,"actor,producer,soundtrack"
325452,Joseph Gross,,,assistant_director
536941,Joseph Gwin McDonald,,,actor
5617,Joseph H. August,1890,1947,"cinematographer,camera_department,art_director"
358497,Joseph Hepp,1897,1968,"cinematographer,director,editor"
360253,Joseph Heron,,,actor
840626,Joseph John Vedder,,,actor
411405,Joseph Kaestner,,,"music_department,composer"
418766,Joseph Kaufmann,1943,1973,actor
420531,Joseph Keawkalaya,,,"miscellaneous,actor"
444096,Joseph Kpobly,,,"production_designer,art_director,set_decorator"
581,Joseph L. Mankiewicz,1909,1993,"writer,producer,director"
600763,Joseph L. Norris,,,writer
482916,Joseph Lillis,,,transportation_department
804148,Joseph Lyle Taylor,1964,,"actor,producer,director"
25926,Joseph M. Anderson,,,art_department
1514,Joseph Mazzello,1983,,"actor,director,writer"
544306,Joseph Medina,,,"director,writer,producer"
546308,Joseph Melito,,,actor
550341,Joseph Messier,,,"camera_department,cinematographer,visual_effects"
947140,Joseph Mifsud,,,actor
557947,Joseph Millson,1974,,"actor,producer,writer"
560370,Joseph Misiti,,,actor
942723,Joseph Morales,,,"director,actor,writer"
997988,Joseph Morgan,,,
588233,Joseph Naufahu,,,actor
605185,Joseph O'Conor,1910,2001,"actor,writer,soundtrack"
610719,Joseph Olita,1944,2014,actor
530975,Joseph P. Mawra,,,"director,writer,editor"
514039,Joseph Paul Manno,,,actor
637736,Joseph Perry,,,actor
645423,Joseph Pilato,1949,2019,"actor,make_up_department"
661919,Joseph Purdy,,,"writer,miscellaneous,producer"
785896,Joseph R. Straface,,,actor
3989,Joseph Rochlitz,,,"director,actor,writer"
701934,Joseph Ross,1955,2008,"make_up_department,location_management,special_effects"
716153,Joseph Sally,,,"assistant_director,script_department"
728337,Joseph Schildkraut,1896,1964,"actor,soundtrack"
739482,Joseph Selman,,,actor
780107,Joseph Stephans,,,"location_management,producer,production_manager"
796117,Joseph Szigeti,1892,1973,"actor,soundtrack"
6498,Joseph T. Terranova,,,"camera_department,miscellaneous"
3152,Joseph Tartaglia,1968,,"director,actor,writer"
821143,Joseph Trammell,,,"camera_department,miscellaneous"
845848,Joseph Vijay,1974,,"actor,music_department,soundtrack"
304129,Joseph W. Girard,1871,1949,"actor,writer"
870816,Joseph Wheeler,1836,1906,cinematographer
1926,Josephine Baker,1906,1975,"soundtrack,actress,music_department"
92668,Josephine Bornebusch,1981,,"actress,writer,producer"
223144,Josephine Douglas,1926,1988,"producer,director,actress"
230306,Josephine Dunn,1906,1983,"actress,soundtrack"
383044,Josephine Hutchinson,1903,1998,"actress,soundtrack"
405724,Josephine Jacqueline Jones,1960,,actress
440708,Josephine Koo,,,actress
496417,Josephine Lucrino,,,costume_designer
709431,Josephine Russian,,,actress
751259,Josephine Siao,1947,,"actress,music_department,writer"
807977,Josephine Tey,1896,1952,writer
34798,Josette Arno,1933,,actress
755066,Josette Simon,1960,,actress
15861,Josh Albee,1959,,actor
987289,Josh Alexander,,,camera_department
981,Josh Brolin,1968,,"actor,producer,writer"
117404,Josh Burrow,,,"actor,miscellaneous"
984431,Josh Charles,1971,,"sound_department,editorial_department"
918711,Josh Cogswell,,,miscellaneous
176728,Josh Craig,,,actor
213287,Josh Diamond,,,"actor,writer,assistant_director"
228790,Josh Duhamel,1972,,"actor,miscellaneous,producer"
3587,Josh Edwards,,,actor
309383,Josh Goldstein,,,actor
339199,Josh Hamilton,1969,,"actor,producer,soundtrack"
995943,Josh Harris,,,composer
1325,Josh Hartnett,1978,,"actor,producer"
997801,Josh Henderson,,,actor
370719,Josh Holloway,1969,,"actor,producer,soundtrack"
4997,Josh Hopkins,1970,,"actor,soundtrack,director"
414117,Josh Kane,,,producer
955297,Josh Knott,,,
441584,Josh Kornbluth,1959,,"actor,writer,producer"
466841,Josh Lawson,1981,,"actor,writer,director"
957169,Josh Lehrfeld,,,"producer,camera_department,writer"
484661,Josh Lindsay,,,"actor,miscellaneous"
495852,Josh Lucas,1971,,"actor,producer,cinematographer"
504641,Josh Mackie,,,"miscellaneous,assistant_director"
515574,Josh Marcano,,,actor
551712,Josh Meyers,1976,,"actor,writer,soundtrack"
574820,Josh Mosby,,,actor
575739,Josh Mostel,1946,,"actor,soundtrack"
941391,Josh Patel,,,"actor,editor"
